1,#genre#
新疆卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000044/index.m3u8?IASHttpSessionId=
西藏卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000045/index.m3u8?IASHttpSessionId=
农林卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000072/index.m3u8?IASHttpSessionId=
陕西卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000029/index.m3u8?IASHttpSessionId=
SiTV东方财经,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002025/index.m3u8?IASHttpSessionId=
SiTV乐游,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002016/index.m3u8?IASHttpSessionId=
SiTV动漫秀场,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002000/index.m3u8?IASHttpSessionId=
SiTV劲爆体育,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002026/index.m3u8?IASHttpSessionId=
SiTV法治天地,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002010/index.m3u8?IASHttpSessionId=
SiTV游戏风云,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002024/index.m3u8?IASHttpSessionId=
SiTV生活时尚,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002019/index.m3u8?IASHttpSessionId=
SiTV都市剧场,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002022/index.m3u8?IASHttpSessionId=
SiTV金色学堂,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002018/index.m3u8?IASHttpSessionId=
求索纪录,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000667/index.m3u8?IASHttpSessionId=
快乐垂钓,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000648/index.m3u8?IASHttpSessionId=
茶频道,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000649/index.m3u8?IASHttpSessionId=
文物宝库,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000658/index.m3u8?IASHttpSessionId=
梨园频道,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000656/index.m3u8?IASHttpSessionId=
武术世界,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000657/index.m3u8?IASHttpSessionId=
精彩影视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002012/index.m3u8?IASHttpSessionId=
中国交通,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000073/index.m3u8?IASHttpSessionId=
新动漫,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000659/index.m3u8?IASHttpSessionId=
先锋乒羽,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000650/index.m3u8?IASHttpSessionId=
中华特产,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000642/index.m3u8?IASHttpSessionId=
书画频道,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000651/index.m3u8?IASHttpSessionId=
四海钓鱼,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000640/index.m3u8?IASHttpSessionId=
财富天下,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000607/index.m3u8?IASHttpSessionId=
环球旅游,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000643/index.m3u8?IASHttpSessionId=
优优宝贝,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000641/index.m3u8?IASHttpSessionId=
卡酷少儿,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000661/index.m3u8?IASHttpSessionId=
金鹰卡通,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002027/index.m3u8?IASHttpSessionId=
哈哈炫动,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000050/index.m3u8?IASHttpSessionId=
嘉佳卡通,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000074/index.m3u8?IASHttpSessionId=
优漫卡通,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000049/index.m3u8?IASHttpSessionId=
纪实科教,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000332/index.m3u8?IASHttpSessionId=
金鹰纪实,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000334/index.m3u8?IASHttpSessionId=
CETV1,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000076/index.m3u8?IASHttpSessionId=
CETV2,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000077/index.m3u8?IASHttpSessionId=
CETV4,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000666/index.m3u8?IASHttpSessionId=
重温经典,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL20000003/index.m3u8?IASHttpSessionId=
CHC动作电影,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002030/index.m3u8?IASHttpSessionId=
CHC家庭影院,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002028/index.m3u8?IASHttpSessionId=
CHC影迷电影,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002029/index.m3u8?IASHttpSessionId=

6,#genre# 
CCTV-1,rtsp://223.99.188.13/PLTV/88888888/224/3221226274/10000100000000060000000003005830_0.smil
山东齐鲁,rtsp://223.99.188.13/PLTV/88888888/224/3221226170/10000100000000060000000002178243_0.smil
山东卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221225847/10000100000000060000000001379675_0.smil
山东文旅,rtsp://223.99.188.13/PLTV/88888888/224/3221226283/10000100000000060000000003023816_0.smil
山东生活,rtsp://223.99.188.13/PLTV/88888888/224/3221226275/10000100000000060000000003007287_0.smil
山东综艺,rtsp://223.99.188.13/PLTV/88888888/224/3221226288/10000100000000060000000003023826_0.smil
山东体育,rtsp://223.99.188.13/PLTV/88888888/224/3221226187/10000100000000060000000002499451_0.smil
山东新闻,rtsp://223.99.188.13/PLTV/88888888/224/3221226186/10000100000000060000000002499444_0.smil
山东农科,rtsp://223.99.188.13/PLTV/88888888/224/3221226575/10000100000000060000000003473378_0.smil
山东少儿,rtsp://223.99.188.13/PLTV/88888888/224/3221226602/10000100000000060000000003957549_0.smil
山东教育,rtsp://223.99.188.13/PLTV/88888888/224/3221226265/10000100000000060000000002766841_0.smil
CCTV-2,rtsp://223.99.188.13/PLTV/88888888/224/3221226212/10000100000000060000000002553840_0.smil
CCTV-3,rtsp://223.99.188.13/PLTV/88888888/224/3221227259/10000100000000060000000005671739_0.smil
CCTV-4,rtsp://223.99.188.13/PLTV/88888888/224/3221226229/10000100000000060000000002553864_0.smil
CCTV4-欧洲,rtsp://223.99.188.13/PLTV/88888888/224/3221227231/10000100000000060000000005622079_0.smil
CCTV4-美洲,rtsp://223.99.188.13/PLTV/88888888/224/3221227226/10000100000000060000000005622080_0.smil
CCTV-5,rtsp://223.99.188.13/PLTV/88888888/224/3221225773/10000100000000060000000001370151_0.smil
CCTV5+,rtsp://223.99.188.13/PLTV/88888888/224/3221226218/10000100000000060000000002553918_0.smil
CCTV-6,rtsp://223.99.188.13/PLTV/88888888/224/3221227243/10000100000000060000000005671730_0.smil
CCTV-7,rtsp://223.99.188.13/PLTV/88888888/224/3221226213/10000100000000060000000002553850_0.smil
CCTV-8,rtsp://223.99.188.13/PLTV/88888888/224/3221227275/10000100000000060000000005671731_0.smil
CCTV-9(rtsp://223.99.188.13/PLTV/88888888/224/3221226230/10000100000000060000000002553858_0.smil
CCTV-10,rtsp://223.99.188.13/PLTV/88888888/224/3221226228/10000100000000060000000002553868_0.smil
CCTV-11,rtsp://223.99.188.13/PLTV/88888888/224/3221227240/10000100000000060000000005622087_0.smil
CCTV-12,rtsp://223.99.188.13/PLTV/88888888/224/3221226227/10000100000000060000000002553877_0.smil
CCTV-13,rtsp://223.99.188.13/PLTV/88888888/224/3221227266/10000100000000060000000005622088_0.smil
CCTV-14,rtsp://223.99.188.13/PLTV/88888888/224/3221226226/10000100000000060000000002553878_0.smil
CCTV-15,rtsp://223.99.188.13/PLTV/88888888/224/3221227235/10000100000000060000000005622089_0.smil
CCTV-17,rtsp://223.99.188.13/PLTV/88888888/224/3221226590/10000100000000060000000003636571_0.smil
湖南卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221226225/10000100000000060000000002553883_0.smil
浙江卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221225851/10000100000000060000000001379689_0.smil
东方卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221226109/10000100000000060000000001806357_0.smil
江苏卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221225849/10000100000000060000000001379685_0.smil
北京卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221225848/10000100000000060000000001379682_0.smil
安徽卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221226221/10000100000000060000000002553906_0.smil
天津卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227350/10000100000000060000000006309362_0.smil
辽宁卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221226223/10000100000000060000000002553896_0.smil
深圳卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221225853/10000100000000060000000001379691_0.smil
东南卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221226124/10000100000000060000000001933100_0.smil
湖北卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221226224/10000100000000060000000002553887_0.smil
广东卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221225852/10000100000000060000000001379690_0.smil
黑龙江卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221225850/10000100000000060000000001379688_0.smil
重庆卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227207/10000100000000060000000005559451_0.smil
贵州卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221226220/10000100000000060000000002553907_0.smil
江西卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227208/10000100000000060000000005559452_0.smil
河北卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221226219/10000100000000060000000002553909_0.smil
海南卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221226902/10000100000000060000000005151791_0.smil
四川卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221226909/10000100000000060000000005151809_0.smil
河南卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227244/10000100000000060000000005662428_0.smil
广西卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227375/10000100000000060000000007377602_0.smil
吉林卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227348/10000100000000060000000006851208_0.smil
云南卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227409/10000100000000060000000007377599_0.smil
甘肃卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227204/10000100000000060000000005559453_0.smil
青海卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227378/10000100000000060000000007377593_0.smil
山西卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221225786/10000100000000060000000001372607_0.smil
陕西卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221225782/10000100000000060000000001370920_0.smil
内蒙古卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221225795/10000100000000060000000001373339_0.smil
宁夏卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221225798/10000100000000060000000001373390_0.smil
新疆卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221225799/10000100000000060000000001373401_0.smil
兵团卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227328/10000100000000060000000005956892_0.smil
西藏卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221225800/10000100000000060000000001373452_0.smil
农林卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227386/10000100000000060000000006851169_0.smil
三沙卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227389/10000100000000060000000006851170_0.smil
厦门卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227342/10000100000000060000000006851176_0.smil
延边卫视,rtsp://223.99.188.13/PLTV/88888888/224/3221227442/10000100000000060000000008493246_0.smil
金鹰卡通,rtsp://223.99.188.13/PLTV/88888888/224/3221227387/10000100000000060000000007633464_0.smil
KAKU少儿,rtsp://223.99.188.13/PLTV/88888888/224/3221227390/10000100000000060000000007746686_0.smil
优漫卡通,rtsp://223.99.188.13/PLTV/88888888/224/3221225804/10000100000000060000000001373504_0.smil
哈哈炫动,rtsp://223.99.188.13/PLTV/88888888/224/3221225805/10000100000000060000000001373513_0.smil
嘉佳卡通,rtsp://223.99.188.13/PLTV/88888888/224/3221227379/10000100000000060000000006851171_0.smil
中国教育-1,rtsp://223.99.188.13/PLTV/88888888/224/3221226899/10000100000000060000000005131391_0.smil
中国教育-4,rtsp://223.99.188.13/PLTV/88888888/224/3221227413/10000100000000060000000008010081_0.smil
中国交通,rtsp://223.99.188.13/PLTV/88888888/224/3221226885/10000100000000060000000004936411_0.smil
金鹰纪实,rtsp://223.99.188.13/PLTV/88888888/224/3221227383/10000100000000060000000006851163_0.smil
汽摩频道,rtsp://223.99.188.13/PLTV/88888888/224/3221227531/10000100000000060000000008905512_0.smil
纪实科教,rtsp://223.99.188.13/PLTV/88888888/224/3221227551/10000100000000060000000009071772_0.smil
动漫秀场,rtsp://223.99.188.13/PLTV/88888888/224/3221227502/10000100000000060000000008788004_0.smil
金色学堂,rtsp://223.99.188.13/PLTV/88888888/224/3221227505/10000100000000060000000008788010_0.smil
生活时尚,rtsp://223.99.188.13/PLTV/88888888/224/3221227492/10000100000000060000000008788025_0.smil
都市剧场,rtsp://223.99.188.13/PLTV/88888888/224/3221227494/10000100000000060000000008788019_0.smil
乐游,rtsp://223.99.188.13/PLTV/88888888/224/3221227508/10000100000000060000000008788012_0.smil
法治天地,rtsp://223.99.188.13/PLTV/88888888/224/3221227489/10000100000000060000000008788005_0.smil
游戏风云,rtsp://223.99.188.13/PLTV/88888888/224/3221227499/10000100000000060000000008787999_0.smil
东方财经,rtsp://223.99.188.13/PLTV/88888888/224/3221227488/10000100000000060000000008787985_0.smil
梨园,rtsp://223.99.188.13/PLTV/88888888/224/3221227485/10000100000000060000000008787966_0.smil
武术世界,rtsp://223.99.188.13/PLTV/88888888/224/3221227486/10000100000000060000000008787958_0.smil
文物宝库,rtsp://223.99.188.13/PLTV/88888888/224/3221227482/10000100000000060000000008787948_0.smil
精彩影视,rtsp://223.99.188.13/PLTV/88888888/224/3221227483/10000100000000060000000008787938_0.smil
茶频道,rtsp://223.99.188.13/PLTV/88888888/224/3221227480/10000100000000060000000008787924_0.smil
快乐垂钓,rtsp://223.99.188.13/PLTV/88888888/224/3221227479/10000100000000060000000008787915_0.smil
先锋乒羽,rtsp://223.99.188.13/PLTV/88888888/224/3221227477/10000100000000060000000008787906_0.smil
书画,rtsp://223.99.188.13/PLTV/88888888/224/3221227496/10000100000000060000000008787891_0.smil
新动漫,rtsp://223.99.188.13/PLTV/88888888/224/3221227474/10000100000000060000000008787876_0.smil
四海钓鱼,rtsp://223.99.188.13/PLTV/88888888/224/3221227471/10000100000000060000000008787866_0.smil
环球旅游,rtsp://223.99.188.13/PLTV/88888888/224/3221227465/10000100000000060000000008764970_0.smil
优优宝贝,rtsp://223.99.188.13/PLTV/88888888/224/3221227476/10000100000000060000000008764953_0.smil
中华特产,rtsp://223.99.188.13/PLTV/88888888/224/3221227490/10000100000000060000000008764928_0.smil
CHC家庭影院,rtsp://223.99.188.13/PLTV/88888888/224/3221227546/10000100000000060000000009240172_0.smil
CHC影迷电影,rtsp://223.99.188.13/PLTV/88888888/224/3221227554/10000100000000060000000009240201_0.smil
CHC动作电影,rtsp://223.99.188.13/PLTV/88888888/224/3221227571/10000100000000060000000009240217_0.smil
